"0704.0929","Hyun Seok Yang","Hyun Seok Yang","Noncommutative Electromagnetism As A Large N Gauge Theory","25 pages; More clarifications, to appear in Eur. Phys. J. C","Eur.Phys.J.C64:445-457,2009","10.1140/epjc/s10052-009-1117-9","HU-EP-07/12","hep-th gr-qc hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We map noncommutative (NC) U(1) gauge theory on R^d_C X R^{2n}_{NC} to U(N ->
\infty) Yang-Mills theory on R^d_C, where R^d_C is a d-dimensional commutative
spacetime while R^{2n}_{NC} is a 2n-dimensional NC space. The resulting U(N)
Yang-Mills theory on R^d_C is equivalent to that obtained by the dimensional
reduction of (d+2n)-dimensional U(N) Yang-Mills theory onto R^d_C. We show that
the gauge-Higgs system (A_\mu,\Phi^a) in the U(N -> \infty) Yang-Mills theory
on R^d_C leads to an emergent geometry in the (d+2n)-dimensional spacetime
whose metric was determined by Ward a long time ago. In particular, the
10-dimensional gravity for d=4 and n=3 corresponds to the emergent geometry
arising from the 4-dimensional N=4 vector multiplet in the AdS/CFT duality. We
further elucidate the emergent gravity by showing that the gauge-Higgs system
(A_\mu,\Phi^a) in half-BPS configurations describes self-dual Einstein gravity.
","[{""version"":""v1"",""created"":""Mon, 9 Apr 2007 19:54:16 GMT""},{""version"":""v2"",""created"":""Fri, 20 Apr 2007 15:54:21 GMT""},{""version"":""v3"",""created"":""Mon, 3 Aug 2009 02:53:10 GMT""}]","2009-11-05"
"0704.1211","Vicente Garzo","Vicente Garzo","Kinetic Theory for Binary Granular Mixtures at Low-Density","49 pages, 13 figures, to appear in Playing with Marbles: Theory and
  Simulation of Hard-Sphere Fluids and Related Systems, edited by A. Mulero
  (Springer, to be published)",,"10.1007/978-3-540-78767-9_10",,"cond-mat.stat-mech cond-mat.soft",,"  Many features of granular media can be modelled as a fluid of hard spheres
with {\em inelastic} collisions. Under rapid flow conditions, the macroscopic
behavior of grains can be described through hydrodynamic equations. At
low-density, a fundamental basis for the derivation of the hydrodynamic
equations and explicit expressions for the transport coefficients appearing in
them is provided by the Boltzmann kinetic theory conveniently modified to
account for inelastic binary collisions. The goal of this chapter is to give an
overview of the recent advances made for binary granular gases by using kinetic
theory tools. Some of the results presented here cover aspects such as
transport properties, energy nonequipartition, instabilities, segregation or
mixing, non-Newtonian behavior, .... In addition, comparison of the analytical
results with those obtained from Monte Carlo and molecular dynamics simulations
is also carried out, showing the reliability of kinetic theory to describe
granular flows even for strong dissipation.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 10:04:03 GMT""}]","2009-11-13"
"0704.1212","Paul Kinsler","P. Kinsler, S.B.P. Radnor, J.C.A. Tyrrell, G.H.C. New","Optical carrier wave shocking: detection and dispersion","9 pages","Phys. Rev. E 75, 066603 (2007)","10.1103/PhysRevE.75.066603","Kinsler-RTN-2007","physics.optics",,"  Carrier wave shocking is studied using the Pseudo-Spectral Spatial Domain
(PSSD) technique. We describe the shock detection diagnostics necessary for
this numerical study, and verify them against theoretical shocking predictions
for the dispersionless case. These predictions show Carrier Envelope Phase
(CEP) and pulse bandwidth sensitivity in the single-cycle regime. The flexible
dispersion management offered by PSSD enables us to independently control the
linear and nonlinear dispersion. Customized dispersion profiles allow us to
analyze the development of both carrier self-steepening and shocks. The results
exhibit a marked asymmetry between normal and anomalous dispersion, both in the
limits of the shocking regime and in the (near) shocked pulse waveforms.
Combining these insights, we offer some suggestions on how carrier shocking (or
at least extreme self-steepening) might be realised experimentally.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 10:18:07 GMT""}]","2008-07-24"
"0704.1213","Ireneusz Weymann","I. Weymann","Spin-polarized transport through weakly coupled double quantum dots in
  the Coulomb-blockade regime","9 pages, 7 figures, accepted in Phys. Rev. B","Phys. Rev. B 75, 195339 (2007)","10.1103/PhysRevB.75.195339",,"cond-mat.mes-hall cond-mat.mtrl-sci",,"  We analyze cotunneling transport through two quantum dots in series weakly
coupled to external ferromagnetic leads. In the Coulomb blockade regime the
electric current flows due to third-order tunneling, while the second-order
single-barrier processes have indirect impact on the current by changing the
occupation probabilities of the double dot system. We predict a zero-bias
maximum in the differential conductance, whose magnitude is conditioned by the
value of the inter-dot Coulomb interaction. This maximum is present in both
magnetic configurations of the system and results from asymmetry in cotunneling
through different virtual states. Furthermore, we show that tunnel
magnetoresistance exhibits a distinctively different behavior depending on
temperature, being rather independent of the value of inter-dot correlation.
Moreover, we find negative TMR in some range of the bias voltage.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 10:23:45 GMT""}]","2009-11-13"
"0704.1214","Alexander Zaharow","A.W. Zaharow","Possible origin of Larson's lows","4 pages, no figures",,,,"astro-ph",,"  It was found that approximately constant column densities of giant molecular
clouds (Larson's low) can be explained as cloud existence condition in external
(galactic) gravitational field. This condition can be also applied to objects
(clumps and cores) embedded into the cloud and its gravitational field. Derived
existence condition do not rely on any internal dynamic of a cloud and embedded
objects.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 11:00:57 GMT""}]","2007-05-23"
"0704.1215","Tiziana Di Salvo Dr.","E.P.J. van den Heuvel (University of Amsterdam, University of
  California)","Double Neutron Stars: Evidence For Two Different Neutron-Star Formation
  Mechanisms","9 pages. Invited talk at `The Multicoloured Landscape of Compact
  Objects and their Explosive Origins', Cefalu', 2006 June 11-24 (AIP Conf.
  Proc.), eds. L. Burderi et al., in press",,"10.1063/1.2774916",,"astro-ph",,"  Six of the eight double neutron stars known in the Galactic disk have low
orbital eccentricities (< 0.27) indicating that their second-born neutron stars
received only very small velocity kicks at birth. This is similar to the case
of the B-emission X-ray binaries, where a sizable fraction of the neutron stars
received hardly any velocity kick at birth (Pfahl et al. 2002). The masses of
the second-born neutron stars in five of the six low-eccentricity double
neutron stars are remarkably low (between 1.18 and 1.30 Msun). It is argued
that these low-mass, low-kick neutron stars were formed by the electron-capture
collapse of the degenerate O-Ne-Mg cores of helium stars less massive than
about 3.5 Msun, whereas the higher-mass, higher kick-velocity neutron stars
were formed by the collapses of the iron cores of higher initial mass. The
absence of low-velocity single young radio pulsars (Hobbs et al. 2005) is
consistent with the model proposed by Podsiadlowski et al. (2004), in which the
electron-capture collapse of degenerate O-Ne-Mg cores can only occur in binary
systems, and not in single stars.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 11:05:18 GMT""},{""version"":""v2"",""created"":""Thu, 26 Apr 2007 17:00:35 GMT""}]","2009-11-13"
"0704.1216","Valentin Rantsev-Kartinov A.","Valentin A. Rantsev-Kartinov","Large Scale Self-Similar Skeletal Structure of the Universe","10 pages, 14 figures, paper was been represented in 1st Crisis in
  Cosmology Conference, CCC1","V.A. Rantsev-Kartinov,""Large scale self-similar skeletal structure
  of the Universe"", in AIP Conf. Proc. ""1-st Crisis in Cosmology Conference,
  CCC1"", editors: Jose B. Almeida, Eric J. Lerner, V. 822, (2005), pp. 93-101","10.1063/1.2189125",,"astro-ph",,"  An analysis of the redshift maps of galaxies and quasars has revealed
large-scale self-similar skeletal structures of the Universe of the same
topology which had been found earlier in a wide range of phenomena, spatial
scales and environments. The ""cartwheel"" type of structure with diameter ~ 1.5
10^27 cm is discovered in this analysis by means of the method of multi-level
dynamical contrasting. Similar skeletal structures in size up to 1.5 10^28 cm
are found also in the redshift maps of quasars.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 11:17:20 GMT""}]","2015-05-13"
"0704.1217","Tim Browning","T.D. Browning","The Manin conjecture in dimension 2","57 pages. These are a preliminary version of lecture notes for the
  ""School and conference on analytic number theory"", ICTP, Trieste,
  23/04/07-11/05/07",,,,"math.NT math.AG",,"  These lecture notes describe the current state of affairs for Manin's
conjecture in the context of del Pezzo surfaces.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 11:23:22 GMT""}]","2007-05-23"
"0704.1218","Takashi Okamoto","Takashi Okamoto (1), Rodrigo S. Nemmen (2), Richard G. Bower (1) ((1)
  Durham University, (2) UFRGS)","The impact of radio feedback from active galactic nuclei in cosmological
  simulations: Formation of disk galaxies","22 pages, 16 figures, accepted version for publication in MNRAS,
  animation available at
  http://star-www.dur.ac.uk/~takashi/research/movies.html#agn","Mon.Not.Roy.Astron.Soc. 385 (2008) 161-180","10.1111/j.1365-2966.2008.12883.x",,"astro-ph",,"  In this paper, we present a new implementation of feedback due to active
galactic nuclei (AGN) in cosmological simulations of galaxy formation. We
assume that a fraction of jet energy, which is generated by an AGN, is
transferred to the surrounding gas as thermal energy. Combining a theoretical
model of mass accretion onto black holes with a multiphase description of
star-forming gas, we self-consistently follow evolution of both galaxies and
their central black holes. The novelty in our model is that we consider two
distinct accretion modes: standard radiatively efficient thin accretion disks
and radiatively inefficient accretion flows which we will generically refer to
as RIAFs; motivated by theoretical models for jet production in accretion
disks, we assume that only the RIAF is responsible for the AGN feedback. We
find that, after an initial episode of bursting star formation, the accretion
rate onto the central black hole drops so that the accretion disk switches to a
RIAF structure. At this point, the feedback from the AGN becomes efficient and
slightly suppresses star formation in the galactic disk and almost completely
halts star formation in the bulge. As a result, the nucleus becomes a
stochastically fuelled low-luminosity AGN (Seyfert galaxy) with recurrent
short-lived episodes of activity after the star bursts. Our model predicts
several properties of the low-luminosity AGN including the bolometric
luminosity, jet powers, the effect on kpc-scale of the radio jet and the AGN
lifetime, which are in broad agreement with observations of Seyfert galaxies
and their radio activity. We also find that the mass ratios between the central
black hole and the the host spheroid at z = 0 are ~10^{-3} regardless of the
strength of either supernova feedback or AGN feedback. (abridged)
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 11:29:35 GMT""},{""version"":""v2"",""created"":""Mon, 19 Nov 2007 14:52:21 GMT""},{""version"":""v3"",""created"":""Wed, 19 Dec 2007 16:56:45 GMT""}]","2008-04-02"
"0704.1219","Ichiro Oda","Ichiro Oda and Mario Tonin","Y-formalism and $b$ ghost in the Non-minimal Pure Spinor Formalism of
  Superstrings","42 pages, no figures","Nucl.Phys.B779:63-100,2007","10.1016/j.nuclphysb.2007.04.032","DPUR/TH/1, DFPD07/TH/06","hep-th",,"  We present the Y-formalism for the non-minimal pure spinor quantization of
superstrings. In the framework of this formalism we compute, at the quantum
level, the explicit form of the compound operators involved in the construction
of the $b$ ghost, their normal-ordering contributions and the relevant
relations among them. We use these results to construct the quantum-mechanical
$b$ ghost in the non-minimal pure spinor formalism. Moreover we show that this
non-minimal $b$ ghost is cohomologically equivalent to the non-covariant $b$
ghost.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 11:42:44 GMT""}]","2008-11-26"
"0704.1220","Szymczak Marian","M. Szymczak, A. Bartkiewicz, A.M.S. Richards","A multi-transition molecular line study of candidate massive young
  stellar objects associated with methanol masers","9 pages, 4 figures, accepted in A&A",,"10.1051/0004-6361:20077289",,"astro-ph",,"  We characterize the molecular environment of candidate massive young stellar
objects (MYSOs) signposted by methanol masers. Single pixel observations of 10
transitions of HCO^+, CO and CS isotopomers were carried out, using the IRAM
30m telescope. We studied a sample of 28 targets for which the 6.7GHz maser
emission positions are known with a sub-arcsecond accuracy. The systemic
velocity inferred from the optically thin lines agrees within 3km/s with the
central velocity of the maser emission for most of the sources. About 64% of
the sources show line wings in one or more transitions of CO, HCO^+ and CS
species, indicating the presence of molecular outflows. Comparison of the
widths of line wings and methanol maser emission suggests that the 6.7GHz maser
line traces the environment of MYSO of various kinematic regimes. Therefore
conditions conducive for the methanol maser can exist in the inner parts of
molecular clouds or circumstellar discs as well as in the outer parts
associated with molecular outflows. Calculations of the physical conditions
based on the CO and HCO^+ lines and the CS line intensity ratios refine the
input parameters for maser models.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 11:44:27 GMT""}]","2009-11-13"
"0704.1221","Bavo Langerock","M. C. Ciocci and B. Langerock","Dynamics of the Tippe Top via Routhian Reduction","16 pages, 7 figures, added reference. Typos corrected and a forgotten
  term in de linearized system is added","Regul. Chaotic Dyn. 12 (2007) pp602--614","10.1134/S1560354707060032",,"math.DS","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We consider a tippe top modeled as an eccentric sphere, spinning on a
horizontal table and subject to a sliding friction. Ignoring translational
effects, we show that the system is reducible using a Routhian reduction
technique. The reduced system is a two dimensional system of second order
differential equations, that allows an elegant and compact way to retrieve the
classification of tippe tops in six groups as proposed in [1] according to the
existence and stability type of the steady states.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 12:09:16 GMT""},{""version"":""v2"",""created"":""Wed, 5 Mar 2008 09:31:54 GMT""},{""version"":""v3"",""created"":""Fri, 26 Feb 2010 10:38:25 GMT""}]","2010-02-26"
"0704.1222","Andrzej Odrzywolek","A. Odrzywolek","Plasmaneutrino spectrum","9 pages, 6 figures, submitted to epjc","Eur.Phys.J.C52:425-434,2007","10.1140/epjc/s10052-007-0378-4",,"astro-ph",,"  Spectrum of the neutrinos produced in the massive photon and longitudal
plasmon decay process has been computed with four levels of approximation for
the dispersion relations. Some analytical formulae in limiting cases are
derived. Interesting conclusions related to previous calculations of the energy
loss in stars are presented. High energy tail of the neutrino spectrum is shown
to be proportional to exp(-E/kT), where E is the neutrino energy and kT is the
temperature of the plasma.
","[{""version"":""v1"",""created"":""Tue, 10 Apr 2007 12:08:22 GMT""}]","2009-06-23"
